REGION;DEP;AR;CANTON;TYPCT;CHEFLIEU;TNCC;ARTMAJ;NCC;ARTMIN;NCCENR
21;52;1;27;1;52524;0;;VIGNORY;;Vignory
21;52;3;28;1;52550;0;;WASSY;;Wassy
21;52;1;29;2;52121;0;;CHAUMONT-SUD;;Chaumont-Sud
21;52;3;30;2;52448;0;;SAINT-DIZIER-NORD-EST;;Saint-Dizier-Nord-Est
21;52;3;31;2;52182;0;;SAINT-DIZIER-OUEST;;Saint-Dizier-Ouest
21;52;3;32;2;52448;0;;SAINT-DIZIER-SUD-EST;;Saint-Dizier-Sud-Est
52;53;3;01;1;53003;1;;AMBRIERES-LES-VALLEES;;Ambrières-les-Vallées
52;53;2;02;1;53007;1;;ARGENTRE;;Argentré
52;53;3;03;1;53016;0;;BAIS;;Bais
52;53;1;04;1;53029;0;;BIERNE;;Bierné
52;53;2;05;1;53048;0;;CHAILLAND;;Chailland
52;53;1;06;2;53062;0;;CHATEAU-GONTIER-OUEST;;Château-Gontier-Ouest
52;53;1;07;1;53077;0;;COSSE-LE-VIVIEN;;Cossé-le-Vivien
52;53;3;08;1;53080;0;;COUPTRAIN;;Couptrain
52;53;1;09;1;53084;0;;CRAON;;Craon
52;53;3;10;1;53096;1;;ERNEE;;Ernée
52;53;2;11;1;53097;1;;EVRON;;Évron
52;53;3;12;1;53107;0;;GORRON;;Gorron
52;53;1;13;1;53110;0;;GREZ-EN-BOUERE;;Grez-en-Bouère
52;53;3;14;1;53116;2;(LE);HORPS;(Le);Horps
52;53;3;15;1;53125;0;;LANDIVY;;Landivy
52;53;3;16;1;53127;0;;LASSAY-LES-CHATEAUX;;Lassay-les-Châteaux
52;53;2;17;2;53130;0;;LAVAL-NORD-EST;;Laval-Nord-Est
52;53;2;18;4;53130;0;;LAVAL-NORD-OUEST;;Laval-Nord-Ouest
52;53;2;19;1;53137;0;;LOIRON;;Loiron
52;53;3;20;2;53147;0;;MAYENNE-EST;;Mayenne-Est
52;53;3;21;2;53147;0;;MAYENNE-OUEST;;Mayenne-Ouest
52;53;2;22;1;53152;0;;MESLAY-DU-MAINE;;Meslay-du-Maine
52;53;2;23;1;53161;0;;MONTSURS;;Montsûrs
52;53;3;24;1;53185;0;;PRE-EN-PAIL;;Pré-en-Pail
52;53;1;25;1;53197;0;;SAINT-AIGNAN-SUR-ROE;;Saint-Aignan-sur-Roë
52;53;2;26;1;53255;0;;SAINTE-SUZANNE;;Sainte-Suzanne
52;53;3;27;1;53271;0;;VILLAINES-LA-JUHEL;;Villaines-la-Juhel
52;53;2;28;2;53130;0;;LAVAL-EST;;Laval-Est
52;53;2;29;4;53130;0;;LAVAL-SUD-OUEST;;Laval-Sud-Ouest
52;53;2;30;4;53130;0;;LAVAL-SAINT-NICOLAS;;Laval-Saint-Nicolas
52;53;1;31;2;53062;0;;CHATEAU-GONTIER-EST;;Château-Gontier-Est
52;53;2;32;1;53201;0;;SAINT-BERTHEVIN;;Saint-Berthevin
41;54;2;01;1;54023;1;;ARRACOURT;;Arracourt
41;54;1;02;1;54029;1;;AUDUN-LE-ROMAN;;Audun-le-Roman
41;54;2;03;1;54039;0;;BACCARAT;;Baccarat
41;54;2;04;1;54040;0;;BADONVILLER;;Badonviller
41;54;2;05;1;54054;0;;BAYON;;Bayon
41;54;2;06;1;54077;0;;BLAMONT;;Blâmont
41;54;1;07;1;54099;0;;BRIEY;;Briey
41;54;1;08;1;54112;0;;CHAMBLEY-BUSSIERES;;Chambley-Bussières
41;54;2;09;1;54129;0;;CIREY-SUR-VEZOUZE;;Cirey-sur-Vezouze
41;54;4;10;1;54135;0;;COLOMBEY-LES-BELLES;;Colombey-les-Belles
41;54;1;11;1;54136;0;;CONFLANS-EN-JARNISY;;Conflans-en-Jarnisy
41;54;4;12;1;54160;0;;DOMEVRE-EN-HAYE;;Domèvre-en-Haye
41;54;2;13;1;54222;0;;GERBEVILLER;;Gerbéviller
41;54;3;14;1;54252;1;;HAROUE;;Haroué
41;54;1;15;1;54322;0;;LONGUYON;;Longuyon
41;54;1;16;1;54323;0;;LONGWY;;Longwy
41;54;2;17;2;54329;0;;LUNEVILLE-NORD;;Lunéville-Nord
41;54;2;18;2;54329;0;;LUNEVILLE-SUD;;Lunéville-Sud
41;54;3;19;4;54395;0;;NANCY-EST;;Nancy-Est
41;54;3;20;4;54395;0;;NANCY-NORD;;Nancy-Nord
41;54;3;21;4;54395;0;;NANCY-OUEST;;Nancy-Ouest
41;54;3;22;4;54395;0;;NANCY-SUD;;Nancy-Sud
41;54;3;23;1;54400;0;;NOMENY;;Nomeny
41;54;3;24;1;54431;0;;PONT-A-MOUSSON;;Pont-à-Mousson
41;54;3;25;1;54483;0;;SAINT-NICOLAS-DE-PORT;;Saint-Nicolas-de-Port
41;54;4;26;1;54518;0;;THIAUCOURT-REGNIEVILLE;;Thiaucourt-Regniéville
41;54;4;27;2;54528;0;;TOUL-NORD;;Toul-Nord
41;54;4;28;2;54528;0;;TOUL-SUD;;Toul-Sud
41;54;3;29;1;54563;0;;VEZELISE;;Vézelise
41;54;1;30;1;54261;1;;HERSERANGE;;Herserange
41;54;1;31;1;54263;1;;HOMECOURT;;Homécourt
41;54;1;32;1;54382;0;;MONT-SAINT-MARTIN;;Mont-Saint-Martin
41;54;3;33;1;54397;0;;NEUVES-MAISONS;;Neuves-Maisons
41;54;3;34;1;54430;0;;POMPEY;;Pompey
41;54;3;35;1;54482;0;;SAINT-MAX;;Saint-Max
41;54;3;36;4;54547;0;;VANDOEUVRE-LES-NANCY-EST;;Vandœuvre-lès-Nancy-Est
41;54;1;37;1;54580;0;;VILLERUPT;;Villerupt
41;54;3;38;1;54274;0;;JARVILLE-LA-MALGRANGE;;Jarville-la-Malgrange
41;54;3;39;1;54304;0;;LAXOU;;Laxou
41;54;3;40;1;54526;0;;TOMBLAINE;;Tomblaine
41;54;3;41;1;54157;0;;DIEULOUARD;;Dieulouard
41;54;3;42;1;54339;0;;MALZEVILLE;;Malzéville
41;54;3;43;1;54498;0;;SEICHAMPS;;Seichamps
41;54;3;44;4;54547;0;;VANDOEUVRE-LES-NANCY-OUEST;;Vandœuvre-lès-Nancy-Ouest
41;55;1;01;1;55010;1;;ANCERVILLE;;Ancerville
41;55;1;02;2;55029;0;;BAR-LE-DUC-NORD;;Bar-le-Duc-Nord
41;55;3;03;1;55102;0;;CHARNY-SUR-MEUSE;;Charny-sur-Meuse
41;55;3;04;1;55117;0;;CLERMONT-EN-ARGONNE;;Clermont-en-Argonne
41;55;2;05;1;55122;0;;COMMERCY;;Commercy
41;55;3;06;1;55145;0;;DAMVILLERS;;Damvillers
41;55;3;07;1;55167;0;;DUN-SUR-MEUSE;;Dun-sur-Meuse
41;55;3;08;1;55181;1;;ETAIN;;Étain
41;55;3;09;1;55198;0;;FRESNES-EN-WOEVRE;;Fresnes-en-Woëvre
41;55;2;10;1;55215;0;;GONDRECOURT-LE-CHATEAU;;Gondrecourt-le-Château
41;55;1;11;1;55291;0;;LIGNY-EN-BARROIS;;Ligny-en-Barrois
41;55;3;12;1;55346;0;;MONTFAUCON-D'ARGONNE;;Montfaucon-d'Argonne
41;55;1;13;1;55348;0;;MONTIERS-SUR-SAULX;;Montiers-sur-Saulx
41;55;3;14;1;55351;0;;MONTMEDY;;Montmédy
41;55;2;15;1;55404;0;;PIERREFITTE-SUR-AIRE;;Pierrefitte-sur-Aire
41;55;1;16;1;55427;0;;REVIGNY-SUR-ORNAIN;;Revigny-sur-Ornain
41;55;2;17;1;55463;0;;SAINT-MIHIEL;;Saint-Mihiel
41;55;3;18;1;55498;0;;SOUILLY;;Souilly
41;55;3;19;1;55500;0;;SPINCOURT;;Spincourt
41;55;3;20;1;55502;0;;STENAY;;Stenay
41;55;1;21;1;55517;0;;SEUIL-D'ARGONNE;;Seuil-d'Argonne
41;55;3;22;1;55527;0;;VARENNES-EN-ARGONNE;;Varennes-en-Argonne
41;55;1;23;1;55532;0;;VAUBECOURT;;Vaubecourt
41;55;2;24;1;55533;0;;VAUCOULEURS;;Vaucouleurs
41;55;1;25;1;55541;0;;VAVINCOURT;;Vavincourt
41;55;3;26;2;55545;0;;VERDUN-EST;;Verdun-Est
41;55;2;27;1;55551;0;;VIGNEULLES-LES-HATTONCHATEL;;Vigneulles-lès-Hattonchâtel
41;55;2;28;1;55573;0;;VOID-VACON;;Void-Vacon
41;55;1;29;2;55029;0;;BAR-LE-DUC-SUD;;Bar-le-Duc-Sud
41;55;3;30;2;55545;0;;VERDUN-OUEST;;Verdun-Ouest
41;55;3;31;2;55545;0;;VERDUN-CENTRE;;Verdun-Centre
53;56;3;01;1;56001;1;;ALLAIRE;;Allaire
53;56;1;02;1;56007;1;;AURAY;;Auray
53;56;2;03;1;56010;0;;BAUD;;Baud
53;56;1;04;1;56013;0;;BELZ;;Belz
53;56;2;05;1;56041;0;;CLEGUEREC;;Cléguérec
53;56;3;06;1;56053;1;;ELVEN;;Elven
53;56;2;07;1;56057;2;(LE);FAOUET;(Le);Faouët
53;56;3;08;1;56061;3;(LA);GACILLY;(La);Gacilly
53;56;2;09;1;56066;0;;GOURIN;;Gourin
53;56;3;10;1;56067;0;;GRAND-CHAMP;;Grand-Champ
53;56;1;11;1;56069;0;;GROIX;;Groix
53;56;2;12;1;56073;0;;GUEMENE-SUR-SCORFF;;Guémené-sur-Scorff
53;56;3;13;1;56075;0;;GUER;;Guer
53;56;1;14;1;56083;1;;HENNEBONT;;Hennebont
53;56;2;15;1;56091;0;;JOSSELIN;;Josselin
53;56;2;16;1;56117;0;;LOCMINE;;Locminé
53;56;1;17;4;56121;0;;LORIENT-CENTRE;;Lorient-Centre
53;56;1;18;4;56121;0;;LORIENT-NORD;;Lorient-Nord
53;56;3;19;1;56124;0;;MALESTROIT;;Malestroit
53;56;3;20;1;56127;0;;MAURON;;Mauron
53;56;3;21;1;56143;0;;MUZILLAC;;Muzillac
53;56;1;22;1;56152;0;;BELLE-ILE;;Belle-Île
53;56;3;23;1;56165;0;;PLOERMEL;;Ploërmel
53;56;1;24;1;56166;0;;PLOUAY;;Plouay
53;56;1;25;1;56177;0;;PLUVIGNER;;Pluvigner
53;56;2;26;1;56178;0;;PONTIVY;;Pontivy
53;56;1;27;1;56179;0;;PONT-SCORFF;;Pont-Scorff
53;56;1;28;1;56181;0;;PORT-LOUIS;;Port-Louis
53;56;3;29;1;56184;0;;QUESTEMBERT;;Questembert
53;56;1;30;1;56186;0;;QUIBERON;;Quiberon
53;56;3;31;1;56195;3;(LA);ROCHE-BERNARD;(La);Roche-Bernard
53;56;3;32;1;56196;0;;ROCHEFORT-EN-TERRE;;Rochefort-en-Terre
53;56;2;33;1;56198;0;;ROHAN;;Rohan
53;56;2;34;1;56222;0;;SAINT-JEAN-BREVELAY;;Saint-Jean-Brévelay
53;56;3;35;1;56240;0;;SARZEAU;;Sarzeau
53;56;3;36;1;56257;3;(LA);TRINITE-PORHOET;(La);Trinité-Porhoët
53;56;3;37;2;56260;0;;VANNES-EST;;Vannes-Est
53;56;3;38;2;56260;0;;VANNES-OUEST;;Vannes-Ouest
53;56;3;39;4;56260;0;;VANNES-CENTRE;;Vannes-Centre
53;56;1;40;1;56098;0;;LANESTER;;Lanester
53;56;1;41;4;56121;0;;LORIENT-SUD;;Lorient-Sud
53;56;1;42;1;56162;0;;PLOEMEUR;;Ploemeur
41;57;2;01;1;57011;1;;ALBESTROFF;;Albestroff
41;57;6;02;1;57089;0;;BITCHE;;Bitche
41;57;1;03;1;57097;0;;BOULAY-MOSELLE;;Boulay-Moselle
41;57;1;04;1;57106;0;;BOUZONVILLE;;Bouzonville
41;57;7;05;1;57124;0;;CATTENOM;;Cattenom
41;57;2;06;1;57132;0;;CHATEAU-SALINS;;Château-Salins
41;57;2;07;1;57171;0;;DELME;;Delme
41;57;2;08;1;57177;0;;DIEUZE;;Dieuze
41;57;1;09;1;57209;0;;FAULQUEMONT;;Faulquemont
41;57;5;10;1;57210;0;;FENETRANGE;;Fénétrange
41;57;8;11;1;57226;0;;FONTOY;;Fontoy
41;57;3;12;4;57227;0;;FORBACH;;Forbach
41;57;4;13;1;57032;1;;ARS-SUR-MOSELLE;;Ars-sur-Moselle
41;57;3;14;1;57262;0;;GROSTENQUIN;;Grostenquin
41;57;8;15;1;57306;1;;HAYANGE;;Hayange
41;57;5;16;1;57414;0;;LORQUIN;;Lorquin
41;57;9;17;4;57463;0;;METZ-VILLE  1ER CANTON;;Metz-Ville  1er Canton
41;57;9;18;4;57463;0;;METZ-VILLE  2E  CANTON;;Metz-Ville  2e  Canton
41;57;9;19;4;57463;0;;METZ-VILLE  3E  CANTON;;Metz-Ville  3e  Canton
41;57;4;20;1;57480;0;;MONTIGNY-LES-METZ;;Montigny-lès-Metz
41;57;7;21;1;57465;0;;METZERVISSE;;Metzervisse
41;57;8;22;1;57491;0;;MOYEUVRE-GRANDE;;Moyeuvre-Grande
41;57;4;23;1;57533;0;;PANGE;;Pange
41;57;5;24;1;57540;0;;PHALSBOURG;;Phalsbourg
41;57;5;25;1;57564;0;;RECHICOURT-LE-CHATEAU;;Réchicourt-le-Château
41;57;6;26;1;57589;0;;ROHRBACH-LES-BITCHE;;Rohrbach-lès-Bitche
41;57;3;27;2;57606;0;;SAINT-AVOLD  1ER CANTON;;Saint-Avold  1er Canton
41;57;6;28;1;57628;0;;SARRALBE;;Sarralbe
41;57;5;29;1;57630;0;;SARREBOURG;;Sarrebourg
41;57;6;30;1;57631;0;;SARREGUEMINES;;Sarreguemines
41;57;7;31;1;57650;0;;SIERCK-LES-BAINS;;Sierck-les-Bains
41;57;7;32;4;57672;0;;THIONVILLE-OUEST;;Thionville-Ouest
41;57;4;33;1;57708;0;;VERNY;;Verny
41;57;2;34;1;57712;0;;VIC-SUR-SEILLE;;Vic-sur-Seille
41;57;4;35;1;57716;0;;VIGY;;Vigy
41;57;6;36;1;57732;0;;VOLMUNSTER;;Volmunster
41;57;4;37;1;57751;0;;WOIPPY;;Woippy
41;57;7;38;1;57757;1;;YUTZ;;Yutz
41;57;8;39;1;57221;0;;FLORANGE;;Florange
41;57;3;41;1;57240;0;;FREYMING-MERLEBACH;;Freyming-Merlebach
41;57;4;42;1;57591;0;;ROMBAS;;Rombas
41;57;4;43;1;57433;0;;MAIZIERES-LES-METZ;;Maizières-lès-Metz
41;57;8;44;1;57012;1;;ALGRANGE;;Algrange
41;57;8;45;1;57206;0;;FAMECK;;Fameck
41;57;9;46;4;57463;0;;METZ-VILLE  4E  CANTON;;Metz-Ville  4e  Canton
41;57;3;47;1;57058;0;;BEHREN-LES-FORBACH;;Behren-lès-Forbach
41;57;4;48;1;57443;0;;MARANGE-SILVANGE;;Marange-Silvange
41;57;3;49;2;57606;0;;SAINT-AVOLD  2E  CANTON;;Saint-Avold  2e  Canton
41;57;6;50;1;57631;0;;SARREGUEMINES-CAMPAGNE;;Sarreguemines-Campagne
41;57;3;51;2;57660;0;;STIRING-WENDEL;;Stiring-Wendel
41;57;7;52;4;57672;0;;THIONVILLE-EST;;Thionville-Est
26;58;2;01;1;58041;0;;BRINON-SUR-BEUVRON;;Brinon-sur-Beuvron
26;58;4;02;1;58059;3;(LA);CHARITE-SUR-LOIRE;(La);Charité-sur-Loire
26;58;1;03;1;58062;0;;CHATEAU-CHINON (VILLE);;Château-Chinon (Ville)
26;58;1;04;1;58065;0;;CHATILLON-EN-BAZOIS;;Châtillon-en-Bazois
26;58;2;05;1;58079;0;;CLAMECY;;Clamecy
26;58;2;06;1;58083;0;;CORBIGNY;;Corbigny
26;58;4;07;2;58086;0;;COSNE-COURS-SUR-LOIRE-SUD;;Cosne-Cours-sur-Loire-Sud
26;58;3;08;1;58095;0;;DECIZE;;Decize
26;58;4;09;1;58102;0;;DONZY;;Donzy
26;58;3;10;1;58104;0;;DORNES;;Dornes
26;58;1;11;1;58118;0;;FOURS;;Fours
26;58;2;12;1;58145;0;;LORMES;;Lormes
26;58;1;13;1;58149;0;;LUZY;;Luzy
26;58;1;14;1;58180;0;;MONTSAUCHE-LES-SETTONS;;Montsauche-les-Settons
26;58;1;15;1;58182;0;;MOULINS-ENGILBERT;;Moulins-Engilbert
26;58;3;16;4;58194;0;;NEVERS-CENTRE;;Nevers-Centre
26;58;3;17;1;58214;0;;POUGUES-LES-EAUX;;Pougues-les-Eaux
26;58;4;18;1;58215;0;;POUILLY-SUR-LOIRE;;Pouilly-sur-Loire
26;58;4;19;1;58218;0;;PREMERY;;Prémery
26;58;4;20;1;58227;0;;SAINT-AMAND-EN-PUISAYE;;Saint-Amand-en-Puisaye
26;58;3;21;1;58232;0;;SAINT-BENIN-D'AZY;;Saint-Benin-d'Azy
26;58;3;22;1;58264;0;;SAINT-PIERRE-LE-MOUTIER;;Saint-Pierre-le-Moûtier
26;58;3;23;1;58267;0;;SAINT-SAULGE;;Saint-Saulge
26;58;2;24;1;58286;0;;TANNAY;;Tannay
26;58;2;25;1;58304;0;;VARZY;;Varzy
26;58;3;26;1;58131;0;;GUERIGNY;;Guérigny
26;58;3;27;1;58151;3;(LA);MACHINE;(La);Machine
26;58;3;28;2;58194;0;;NEVERS-NORD;;Nevers-Nord
26;58;3;29;2;58194;0;;NEVERS-EST;;Nevers-Est
26;58;3;30;2;58194;0;;NEVERS-SUD;;Nevers-Sud
26;58;4;31;2;58086;0;;COSNE-COURS-SUR-LOIRE-NORD;;Cosne-Cours-sur-Loire-Nord
26;58;3;32;1;58134;1;;IMPHY;;Imphy
31;59;3;01;1;59015;1;;ARLEUX;;Arleux
31;59;5;02;1;59017;1;;ARMENTIERES;;Armentières
31;59;1;03;2;59036;1;;AVESNES-SUR-HELPE-NORD;;Avesnes-sur-Helpe-Nord
31;59;1;04;2;59036;1;;AVESNES-SUR-HELPE-SUD;;Avesnes-sur-Helpe-Sud
31;59;4;05;2;59043;0;;BAILLEUL-NORD-EST;;Bailleul-Nord-Est
31;59;4;06;2;59043;0;;BAILLEUL-SUD-OUEST;;Bailleul-Sud-Ouest
31;59;5;07;1;59051;3;(LA);BASSEE;(La);Bassée
31;59;1;08;1;59053;0;;BAVAY;;Bavay
31;59;4;09;1;59067;0;;BERGUES;;Bergues
31;59;1;10;1;59068;0;;BERLAIMONT;;Berlaimont
31;59;6;11;1;59092;0;;BOUCHAIN;;Bouchain
31;59;4;12;1;59094;0;;BOURBOURG;;Bourbourg
31;59;2;13;2;59122;0;;CAMBRAI-EST;;Cambrai-Est
31;59;2;14;2;59122;0;;CAMBRAI-OUEST;;Cambrai-Ouest
31;59;2;15;1;59132;0;;CARNIERES;;Carnières
31;59;4;16;1;59135;0;;CASSEL;;Cassel
31;59;2;17;1;59136;2;(LE);CATEAU-CAMBRESIS;(Le);Cateau-Cambrésis
31;59;2;18;1;59149;0;;CLARY;;Clary
31;59;6;19;1;59153;0;;CONDE-SUR-L'ESCAUT;;Condé-sur-l'Escaut
31;59;5;20;1;59168;0;;CYSOING;;Cysoing
31;59;6;21;1;59172;0;;DENAIN;;Denain
31;59;3;22;2;59178;0;;DOUAI-NORD;;Douai-Nord
31;59;3;23;2;59178;0;;DOUAI-SUD-OUEST;;Douai-Sud-Ouest
31;59;3;24;2;59178;0;;DOUAI-SUD;;Douai-Sud
31;59;4;25;2;59183;0;;DUNKERQUE-EST;;Dunkerque-Est
31;59;4;26;2;59183;0;;DUNKERQUE-OUEST;;Dunkerque-Ouest
31;59;4;27;1;59273;0;;GRAVELINES;;Gravelines
31;59;5;28;1;59286;1;;HAUBOURDIN;;Haubourdin
31;59;4;29;2;59295;1;;HAZEBROUCK-NORD;;Hazebrouck-Nord
31;59;4;30;2;59295;1;;HAZEBROUCK-SUD;;Hazebrouck-Sud
31;59;4;31;1;59309;1;;HONDSCHOOTE;;Hondschoote
31;59;1;32;1;59331;0;;LANDRECIES;;Landrecies
31;59;5;33;1;59332;0;;LANNOY;;Lannoy
31;59;5;34;4;59350;0;;LILLE-CENTRE;;Lille-Centre
31;59;5;35;4;59350;0;;LILLE-EST;;Lille-Est
31;59;5;36;2;59350;0;;LILLE-NORD;;Lille-Nord
31;59;5;37;2;59350;0;;LILLE-NORD-EST;;Lille-Nord-Est
31;59;5;38;2;59350;0;;LILLE-OUEST;;Lille-Ouest
31;59;5;39;4;59350;0;;LILLE-SUD;;Lille-Sud
31;59;5;40;2;59350;0;;LILLE-SUD-EST;;Lille-Sud-Est
31;59;5;41;4;59350;0;;LILLE-SUD-OUEST;;Lille-Sud-Ouest
31;59;3;42;1;59375;0;;MARCHIENNES;;Marchiennes
31;59;2;43;1;59377;0;;MARCOING;;Marcoing
31;59;1;44;2;59392;0;;MAUBEUGE-NORD;;Maubeuge-Nord
31;59;1;45;2;59392;0;;MAUBEUGE-SUD;;Maubeuge-Sud
31;59;4;46;1;59400;0;;MERVILLE;;Merville
31;59;3;47;1;59449;1;;ORCHIES;;Orchies
31;59;5;48;1;59466;0;;PONT-A-MARCQ;;Pont-à-Marcq
31;59;1;49;2;59481;2;(LE);QUESNOY-EST;(Le);Quesnoy-Est
31;59;1;50;2;59481;2;(LE);QUESNOY-OUEST;(Le);Quesnoy-Ouest
31;59;5;51;1;59482;0;;QUESNOY-SUR-DEULE;;Quesnoy-sur-Deûle
31;59;5;52;5;59512;0;;ROUBAIX-EST;;Roubaix-Est
31;59;5;53;5;59512;0;;ROUBAIX-NORD;;Roubaix-Nord
31;59;5;54;2;59512;0;;ROUBAIX-OUEST;;Roubaix-Ouest
31;59;6;55;2;59526;0;;SAINT-AMAND-LES-EAUX-RIVE DROITE;;Saint-Amand-les-Eaux-Rive droite
31;59;6;56;2;59526;0;;SAINT-AMAND-LES-EAUX-RIVE GAUCHE;;Saint-Amand-les-Eaux-Rive gauche
31;59;5;57;2;59560;0;;SECLIN-SUD;;Seclin-Sud
31;59;2;58;1;59571;0;;SOLESMES;;Solesmes
31;59;1;59;1;59572;0;;SOLRE-LE-CHATEAU;;Solre-le-Château
31;59;4;60;1;59580;0;;STEENVOORDE;;Steenvoorde
31;59;5;61;2;59599;0;;TOURCOING-NORD;;Tourcoing-Nord
31;59;5;62;2;59599;0;;TOURCOING-NORD-EST;;Tourcoing-Nord-Est
31;59;5;63;2;59599;0;;TOURCOING-SUD;;Tourcoing-Sud
31;59;1;64;1;59601;0;;TRELON;;Trélon
31;59;6;65;2;59606;0;;VALENCIENNES-EST;;Valenciennes-Est
31;59;6;66;2;59606;0;;VALENCIENNES-NORD;;Valenciennes-Nord
31;59;6;67;2;59606;0;;VALENCIENNES-SUD;;Valenciennes-Sud
31;59;4;68;1;59663;0;;WORMHOUT;;Wormhout
31;59;1;69;1;59291;1;;HAUTMONT;;Hautmont
31;59;5;70;1;59378;0;;MARCQ-EN-BAROEUL;;Marcq-en-Barœul
31;59;6;71;1;59014;1;;ANZIN;;Anzin
31;59;4;72;2;59155;0;;COUDEKERQUE-BRANCHE;;Coudekerque-Branche
31;59;4;73;2;59271;0;;GRANDE-SYNTHE;;Grande-Synthe
31;59;5;74;2;59350;0;;LOMME;;Lomme
31;59;5;75;4;59512;0;;ROUBAIX-CENTRE;;Roubaix-Centre
31;59;5;76;4;59009;0;;VILLENEUVE-D'ASCQ-NORD;;Villeneuve-d'Ascq-Nord
31;59;3;77;2;59178;0;;DOUAI-NORD-EST;;Douai-Nord-Est
31;59;5;78;2;59560;0;;SECLIN-NORD;;Seclin-Nord
31;59;5;79;4;59009;0;;VILLENEUVE-D'ASCQ-SUD;;Villeneuve-d'Ascq-Sud
22;60;3;01;1;60025;1;;ATTICHY;;Attichy
22;60;1;02;1;60029;1;;AUNEUIL;;Auneuil
22;60;1;03;4;60057;0;;BEAUVAIS-NORD-EST;;Beauvais-Nord-Est
22;60;1;04;2;60057;0;;BEAUVAIS-SUD-OUEST;;Beauvais-Sud-Ouest
22;60;4;05;1;60069;0;;BETZ;;Betz
22;60;2;06;1;60104;0;;BRETEUIL;;Breteuil
22;60;1;07;1;60143;0;;CHAUMONT-EN-VEXIN;;Chaumont-en-Vexin
22;60;2;08;1;60157;0;;CLERMONT;;Clermont
22;60;3;09;2;60159;0;;COMPIEGNE-NORD;;Compiègne-Nord
22;60;1;10;1;60164;2;(LE);COUDRAY-SAINT-GERMER;(Le);Coudray-Saint-Germer
22;60;4;11;2;60463;0;;CREIL-NOGENT-SUR-OISE;;Creil-Nogent-sur-Oise
22;60;4;12;1;60176;0;;CREPY-EN-VALOIS;;Crépy-en-Valois
22;60;1;13;1;60178;0;;CREVECOEUR-LE-GRAND;;Crèvecœur-le-Grand
22;60;3;14;1;60223;1;;ESTREES-SAINT-DENIS;;Estrées-Saint-Denis
22;60;1;15;1;60245;0;;FORMERIE;;Formerie
22;60;2;16;1;60265;0;;FROISSY;;Froissy
22;60;1;17;1;60286;0;;GRANDVILLIERS;;Grandvilliers
22;60;3;18;1;60291;0;;GUISCARD;;Guiscard
22;60;3;19;1;60350;0;;LASSIGNY;;Lassigny
22;60;2;20;1;60360;0;;LIANCOURT;;Liancourt
22;60;2;21;1;60374;0;;MAIGNELAY-MONTIGNY;;Maignelay-Montigny
22;60;1;22;1;60387;0;;MARSEILLE-EN-BEAUVAISIS;;Marseille-en-Beauvaisis
22;60;1;23;1;60395;0;;MERU;;Méru
22;60;2;24;1;60439;0;;MOUY;;Mouy
22;60;4;25;1;60446;0;;NANTEUIL-LE-HAUDOUIN;;Nanteuil-le-Haudouin
22;60;4;26;1;60450;0;;NEUILLY-EN-THELLE;;Neuilly-en-Thelle
22;60;1;27;1;60461;0;;NIVILLERS;;Nivillers
22;60;1;28;1;60462;0;;NOAILLES;;Noailles
22;60;3;29;1;60471;0;;NOYON;;Noyon
22;60;4;30;1;60509;0;;PONT-SAINTE-MAXENCE;;Pont-Sainte-Maxence
22;60;3;31;1;60533;0;;RESSONS-SUR-MATZ;;Ressons-sur-Matz
22;60;3;32;1;60537;0;;RIBECOURT-DRESLINCOURT;;Ribécourt-Dreslincourt
22;60;2;33;1;60581;0;;SAINT-JUST-EN-CHAUSSEE;;Saint-Just-en-Chaussée
22;60;4;34;1;60612;0;;SENLIS;;Senlis
22;60;1;35;1;60623;0;;SONGEONS;;Songeons
22;60;4;36;1;60141;0;;CHANTILLY;;Chantilly
22;60;3;37;2;60159;0;;COMPIEGNE-SUD-EST;;Compiègne-Sud-Est
22;60;4;38;4;60175;0;;CREIL-SUD;;Creil-Sud
22;60;4;39;1;60414;0;;MONTATAIRE;;Montataire
22;60;1;40;2;60057;0;;BEAUVAIS-NORD-OUEST;;Beauvais-Nord-Ouest
22;60;3;41;2;60159;0;;COMPIEGNE-SUD-OUEST;;Compiègne-Sud-Ouest
25;61;1;01;4;61001;1;;ALENCON  2E  CANTON;;Alençon  2e  Canton
25;61;1;02;2;61001;1;;ALENCON  1ER CANTON;;Alençon  1er Canton
25;61;2;03;2;61006;1;;ARGENTAN-EST;;Argentan-Est
25;61;2;04;1;61007;1;;ATHIS-DE-L'ORNE;;Athis-de-l'Orne
25;61;3;05;1;61029;0;;BAZOCHES-SUR-HOENE;;Bazoches-sur-Hoëne
25;61;3;06;1;61038;0;;BELLEME;;Bellême
25;61;2;07;1;61063;0;;BRIOUZE;;Briouze
25;61;1;08;1;61074;0;;CARROUGES;;Carrouges
25;61;1;09;1;61133;0;;COURTOMER;;Courtomer
25;61;1;10;1;61145;0;;DOMFRONT;;Domfront
25;61;2;11;1;61153;1;;ECOUCHE;;Écouché
25;61;2;12;1;61157;1;;EXMES;;Exmes
25;61;2;13;1;61167;3;(LA);FERTE-FRENEL;(La);Ferté-Frênel
25;61;1;14;1;61168;3;(LA);FERTE-MACE;(La);Ferté-Macé
25;61;2;15;2;61169;0;;FLERS-NORD;;Flers-Nord
25;61;2;16;1;61181;0;;GACE;;Gacé
